"OldPath","NewPath","Category","Title"
"what-next/AQSTOQFLOW_PRIORITY_007_ERROR_RESPONSE_NORMALIZER_RAW_ERROR_REPORT_2026-06-17.md","docs/engineering/quality-gates/AQSTOQFLOW_PRIORITY_007_ERROR_RESPONSE_NORMALIZER_RAW_ERROR_REPORT_2026-06-17.md","docs/engineering/quality-gates","AqStoqFlow Raw Error Boundary Gate Report"
"what-next/AQSTOQFLOW_PRIORITY_007_ERROR_RESPONSE_NORMALIZER_REPORT_2026-06-17.md","docs/engineering/quality-gates/AQSTOQFLOW_PRIORITY_007_ERROR_RESPONSE_NORMALIZER_REPORT_2026-06-17.md","docs/engineering/quality-gates","AqStoqFlow Priority/Exam 007 Error Response Normalizer Report"
"what-next/AQSTOQFLOW_PRIORITY_007_REMAINING_ERROR_PASS_REPORT_2026-06-17.md","docs/engineering/quality-gates/AQSTOQFLOW_PRIORITY_007_REMAINING_ERROR_PASS_REPORT_2026-06-17.md","docs/engineering/quality-gates","AqStoqFlow Priority 007 Remaining Error Pass Report"
"what-next/AQSTOQFLOW_PRIORITY_007_REMAINING_PASS_RAW_ERROR_REPORT_2026-06-17.md","docs/engineering/quality-gates/AQSTOQFLOW_PRIORITY_007_REMAINING_PASS_RAW_ERROR_REPORT_2026-06-17.md","docs/engineering/quality-gates","AqStoqFlow Raw Error Boundary Gate Report"
"what-next/AQSTOQFLOW_PRIORITY_007B_ERROR_NOTIFICATION_UNIFIER_REPORT_2026-06-17.md","docs/engineering/quality-gates/AQSTOQFLOW_PRIORITY_007B_ERROR_NOTIFICATION_UNIFIER_REPORT_2026-06-17.md","docs/engineering/quality-gates","AqStoqFlow Priority 007B Error Notification Unifier Report"
"what-next/AQSTOQFLOW_PRIORITY_007C_ERROR_BOUNDARY_MIGRATION_RATCHET_REPORT_2026-06-17.md","docs/engineering/quality-gates/AQSTOQFLOW_PRIORITY_007C_ERROR_BOUNDARY_MIGRATION_RATCHET_REPORT_2026-06-17.md","docs/engineering/quality-gates","AqStoqFlow Priority 007C Error Boundary Migration Ratchet Report"
"what-next/AQSTOQFLOW_PRIORITY_007C_RAW_ERROR_BOUNDARY_GATE_REPORT_2026-06-17.md","docs/engineering/quality-gates/AQSTOQFLOW_PRIORITY_007C_RAW_ERROR_BOUNDARY_GATE_REPORT_2026-06-17.md","docs/engineering/quality-gates","AqStoqFlow Raw Error Boundary Gate Report"
"what-next/AQSTOQFLOW_PRIORITY_008_DEMO_REPORT_TRUST_CLEANER_REPORT_2026-06-17.md","docs/engineering/quality-gates/AQSTOQFLOW_PRIORITY_008_DEMO_REPORT_TRUST_CLEANER_REPORT_2026-06-17.md","docs/engineering/quality-gates","AqStoqFlow Priority 008 Demo Report Trust Cleaner Report"
"what-next/AQSTOQFLOW_PRIORITY_008_DEMO_REPORT_TRUST_GATE_REPORT_2026-06-17.md","docs/engineering/quality-gates/AQSTOQFLOW_PRIORITY_008_DEMO_REPORT_TRUST_GATE_REPORT_2026-06-17.md","docs/engineering/quality-gates","AqStoqFlow Demo/Report Trust Gate Report"
"what-next/AQSTOQFLOW_PRIORITY_008_SERVICE_BOUNDARY_RATCHET_REPORT_2026-06-17.md","docs/engineering/quality-gates/AQSTOQFLOW_PRIORITY_008_SERVICE_BOUNDARY_RATCHET_REPORT_2026-06-17.md","docs/engineering/quality-gates","AqStoqFlow Service Boundary Gate Report"
"what-next/AQSTOQFLOW_PRIORITY_011_PROVIDER_OPERATIONS_SLICE_REPORT_2026-06-18.md","docs/engineering/quality-gates/AQSTOQFLOW_PRIORITY_011_PROVIDER_OPERATIONS_SLICE_REPORT_2026-06-18.md","docs/engineering/quality-gates","AqStoqFlow Priority 011 Provider Operations Slice Report - 2026-06-18"
"what-next/AQSTOQFLOW_PRIORITY_012_CI_RELEASE_GATE_MODERNIZER_REPORT_2026-06-17.md","docs/engineering/quality-gates/AQSTOQFLOW_PRIORITY_012_CI_RELEASE_GATE_MODERNIZER_REPORT_2026-06-17.md","docs/engineering/quality-gates","AqStoqFlow Priority 012 / Exam 015 CI Release Gate Modernizer Report"
"what-next/AQSTOQFLOW_SERVICE_BOUNDARY_FAIL_MODE_PROMOTION_REPORT_2026-06-24.md","docs/engineering/quality-gates/AQSTOQFLOW_SERVICE_BOUNDARY_FAIL_MODE_PROMOTION_REPORT_2026-06-24.md","docs/engineering/quality-gates","AqStoqFlow Service Boundary Fail-Mode Promotion Report"
"what-next/AQSTOQFLOW_SERVICE_BOUNDARY_GATE_REPORT_2026-06-16.md","docs/engineering/quality-gates/AQSTOQFLOW_SERVICE_BOUNDARY_GATE_REPORT_2026-06-16.md","docs/engineering/quality-gates","AqStoqFlow Service Boundary Gate Report"
"what-next/baseline-2026-06-17T17-58-21-release-readiness-ratchet.md","docs/engineering/quality-gates/baseline-2026-06-17T17-58-21-release-readiness-ratchet.md","docs/engineering/quality-gates","AqStoqFlow Baseline Refresh Ratchet"
"what-next/baseline-2026-06-18T10-42-14-release-readiness-ratchet.md","docs/engineering/quality-gates/baseline-2026-06-18T10-42-14-release-readiness-ratchet.md","docs/engineering/quality-gates","AqStoqFlow Baseline Refresh Ratchet"
"docs/CODEBASE_REMEDIATION_REPORT_2026-06-08.md","docs/engineering/quality-gates/CODEBASE_REMEDIATION_REPORT_2026-06-08.md","docs/engineering/quality-gates","AqStoqFlow Codebase Remediation Report"
"docs/CODEBASE_REVIEW_REMEDIATION_REPORT_2026-06-08.md","docs/engineering/quality-gates/CODEBASE_REVIEW_REMEDIATION_REPORT_2026-06-08.md","docs/engineering/quality-gates","AqStoqFlow Codebase Review Remediation Report"
"docs/CODEBASE_REVIEW_REPORT_2026-06-08.md","docs/engineering/quality-gates/CODEBASE_REVIEW_REPORT_2026-06-08.md","docs/engineering/quality-gates","AqStoqFlow Codebase Review Report"
"docs/ENHANCED_ENTERPRISE_ERROR_HANDLING_REPORT.md","docs/engineering/quality-gates/ENHANCED_ENTERPRISE_ERROR_HANDLING_REPORT.md","docs/engineering/quality-gates","Enhanced Enterprise Error Handling Implementation Report"
"docs/ENTERPRISE_ERROR_HANDLING_IMPLEMENTATION_REPORT.md","docs/engineering/quality-gates/ENTERPRISE_ERROR_HANDLING_IMPLEMENTATION_REPORT.md","docs/engineering/quality-gates","Enterprise Error Handling System Implementation Report"
"what-next/exam-suite-runs/EXAM_002_SERVICE_BOUNDARY_RATCHETS_RUN_REPORT_2026-06-16.md","docs/engineering/quality-gates/EXAM_002_SERVICE_BOUNDARY_RATCHETS_RUN_REPORT_2026-06-16.md","docs/engineering/quality-gates","Exam 002 Service Boundary Ratchets Report-Mode Run"
"what-next/exam-suite-runs/EXAM_007_ERROR_RESPONSE_NORMALIZER_RUN_REPORT_2026-06-16.md","docs/engineering/quality-gates/EXAM_007_ERROR_RESPONSE_NORMALIZER_RUN_REPORT_2026-06-16.md","docs/engineering/quality-gates","Exam 007 Error Response Normalizer Report-Mode Run"
"what-next/exam-suite-runs/EXAM_009_DEMO_MOCK_REPORT_TRUST_CLEANER_RUN_REPORT_2026-06-16.md","docs/engineering/quality-gates/EXAM_009_DEMO_MOCK_REPORT_TRUST_CLEANER_RUN_REPORT_2026-06-16.md","docs/engineering/quality-gates","Exam 009 Demo Mock Report Trust Cleaner Report-Mode Run"
"what-next/exam-suite-runs/EXAM_015_CI_RELEASE_GATE_MODERNIZER_RUN_REPORT_2026-06-16.md","docs/engineering/quality-gates/EXAM_015_CI_RELEASE_GATE_MODERNIZER_RUN_REPORT_2026-06-16.md","docs/engineering/quality-gates","Exam 015 CI Release Gate Modernizer Report-Mode Run"
"what-next/finance-specialized-surfaces-2026-06-19.md","docs/engineering/quality-gates/finance-specialized-surfaces-2026-06-19.md","docs/engineering/quality-gates","Finance Specialized Surfaces Implementation Report"
"what-next/FREEZE_BASELINE_CHECKPOINT_2026-06-11.md","docs/engineering/quality-gates/FREEZE_BASELINE_CHECKPOINT_2026-06-11.md","docs/engineering/quality-gates","Freeze Baseline Checkpoint"
"what-next/priority-suite-runs/priority-001-green-baseline-ratchets-readiness-report-2026-06-16.md","docs/engineering/quality-gates/priority-001-green-baseline-ratchets-readiness-report-2026-06-16.md","docs/engineering/quality-gates","Green Baseline Ratchets Readiness Report"
"what-next/priority-suite-runs/priority-002-service-boundary-ratchets-readiness-report-2026-06-16.md","docs/engineering/quality-gates/priority-002-service-boundary-ratchets-readiness-report-2026-06-16.md","docs/engineering/quality-gates","Service Boundary Ratchets Readiness Report"
"what-next/priority-suite-runs/priority-007-error-response-normalizer-readiness-report-2026-06-16.md","docs/engineering/quality-gates/priority-007-error-response-normalizer-readiness-report-2026-06-16.md","docs/engineering/quality-gates","Error Response Normalizer Readiness Report"
"what-next/priority-suite-runs/priority-008-demo-report-trust-cleaner-readiness-report-2026-06-16.md","docs/engineering/quality-gates/priority-008-demo-report-trust-cleaner-readiness-report-2026-06-16.md","docs/engineering/quality-gates","Demo Report Trust Cleaner Readiness Report"
"what-next/priority-suite-runs/priority-012-ci-release-gate-modernizer-readiness-report-2026-06-16.md","docs/engineering/quality-gates/priority-012-ci-release-gate-modernizer-readiness-report-2026-06-16.md","docs/engineering/quality-gates","CI Release Gate Modernizer Readiness Report"
"what-next/PRISMA_SERVICE_BOUNDARY_FALLBACK_SCAN_2026-06-17.md","docs/engineering/quality-gates/PRISMA_SERVICE_BOUNDARY_FALLBACK_SCAN_2026-06-17.md","docs/engineering/quality-gates","Prisma Service Boundary Scan"
"what-next/service-boundary-ratchet-baseline-current.md","docs/engineering/quality-gates/service-boundary-ratchet-baseline-current.md","docs/engineering/quality-gates","AqStoqFlow Service Boundary Gate Report"
"docs/WORKTREE_REVIEW_BUCKETS_2026-05-26.md","docs/engineering/quality-gates/WORKTREE_REVIEW_BUCKETS_2026-05-26.md","docs/engineering/quality-gates","Worktree Review Buckets - 2026-05-26"
"scripts/bilingual-migration-guide.md","docs/engineering/scripts/bilingual-migration-guide.md","docs/engineering/scripts","Bilingual Schema Migration Guide"
"scripts/update-date-inputs.md","docs/engineering/scripts/update-date-inputs.md","docs/engineering/scripts","Modern Calendar Implementation Guide"
"docs/STOCKFLOW_FAKER_SEED_CREDENTIALS_REPORT_2026-06-08.md","docs/engineering/testing/STOCKFLOW_FAKER_SEED_CREDENTIALS_REPORT_2026-06-08.md","docs/engineering/testing","StockFlow Faker Seed Credentials Report"
"TESTING_SETUP_SUMMARY.md","docs/engineering/testing/TESTING_SETUP_SUMMARY.md","docs/engineering/testing","Test Generation Summary"
"docs/runbooks/001-invite-token-migration.md","docs/operations/runbooks/001-invite-token-migration.md","docs/operations/runbooks","Runbook — Invite token migration (ticket #001)"
"docs/runbooks/016-mfa-rollout.md","docs/operations/runbooks/016-mfa-rollout.md","docs/operations/runbooks","Runbook — MFA / TOTP rollout (ticket #016)"
"docs/RUNBOOK.md","docs/operations/runbooks/RUNBOOK.md","docs/operations/runbooks","StockFlow — operations runbook"
"what-next/AQSTOQFLOW_90_DAY_FEATURE_MODULE_IMPLEMENTATION_ACTION_PLAN_2026-06-13.md","docs/planning/AQSTOQFLOW_90_DAY_FEATURE_MODULE_IMPLEMENTATION_ACTION_PLAN_2026-06-13.md","docs/planning","AqStoqFlow 90-Day Feature And Module Implementation Action Plan"
"what-next/AQSTOQFLOW_CLOSE_PAYMENT_TRUTH_SYSTEM_EXECUTION_ROADMAP_2026-06-23.md","docs/planning/AQSTOQFLOW_CLOSE_PAYMENT_TRUTH_SYSTEM_EXECUTION_ROADMAP_2026-06-23.md","docs/planning","AqStoqFlow Close Assurance And Payment Reconciliation Truth-System Execution Roadmap"
"what-next/AQSTOQFLOW_GAP_PLAN_SKILLS_SUITE_EXECUTION_REPORT_2026-06-24.md","docs/planning/AQSTOQFLOW_GAP_PLAN_SKILLS_SUITE_EXECUTION_REPORT_2026-06-24.md","docs/planning","AqStoqFlow Gap Plan Skills Suite Install And Execution Report"
"what-next/AQSTOQFLOW_IMPLEMENTATION_GAP_PLAN_SKILLS_SUITE_PROPOSAL_2026-06-24.md","docs/planning/AQSTOQFLOW_IMPLEMENTATION_GAP_PLAN_SKILLS_SUITE_PROPOSAL_2026-06-24.md","docs/planning","AqStoqFlow Implementation Gap Plan Skills Suite Proposal"
"what-next/AQSTOQFLOW_JUNE_23_24_IMPLEMENTATION_GAP_PLAN_2026-06-24.md","docs/planning/AQSTOQFLOW_JUNE_23_24_IMPLEMENTATION_GAP_PLAN_2026-06-24.md","docs/planning","AqStoqFlow June 23-24 Implementation Gap Plan"
"docs/ENTERPRISE_ERROR_HANDLING_MIGRATION_STATUS_AND_ROADMAP.md","docs/planning/ENTERPRISE_ERROR_HANDLING_MIGRATION_STATUS_AND_ROADMAP.md","docs/planning","Enterprise Error Handling Migration Status and Roadmap"
"docs/MIGRATION_PROGRESS_UPDATE.md","docs/planning/MIGRATION_PROGRESS_UPDATE.md","docs/planning","Migration Progress Update - Phase 2 Started"
"what-next/PROJECT_TODAY_STATUS_AND_UI_NEXT_STEPS_2026-06-11.md","docs/planning/PROJECT_TODAY_STATUS_AND_UI_NEXT_STEPS_2026-06-11.md","docs/planning","Project Status Report And UI/UX Next Steps"
"docs/RETACCOSY_DUPLICATE_REMOVAL_ROADMAP_2026-06-05.md","docs/planning/RETACCOSY_DUPLICATE_REMOVAL_ROADMAP_2026-06-05.md","docs/planning","RETACCOSY Duplicate Removal Roadmap"
"docs/RETACCOSY_OHADA_ROADMAP_2026-06-05.md","docs/planning/RETACCOSY_OHADA_ROADMAP_2026-06-05.md","docs/planning","RETACCOSY OHADA Roadmap"
"what-next/STOCKFLOW_NEXT_IMPLEMENTATION_SEQUENCE_2026-06-11.md","docs/planning/STOCKFLOW_NEXT_IMPLEMENTATION_SEQUENCE_2026-06-11.md","docs/planning","StockFlow Next Implementation Sequence"
"what-next/tomorrow_work.md","docs/planning/tomorrow_work.md","docs/planning","Tomorrow Work Plan - AqStoqFlow Correction Program"
"docs/backlog/001-fix-createinviteduser-token-redemption.md","docs/planning/backlog/001-fix-createinviteduser-token-redemption.md","docs/planning/backlog","Fix createInvitedUser — token-based invite redemption with server-side org/role resolution"
"docs/backlog/002-replace-rate-limiter-with-upstash.md","docs/planning/backlog/002-replace-rate-limiter-with-upstash.md","docs/planning/backlog","Replace in-memory rate limiter with Upstash Ratelimit (free tier)"
"docs/backlog/003-sweep-client-trusted-ids-in-server-actions.md","docs/planning/backlog/003-sweep-client-trusted-ids-in-server-actions.md","docs/planning/backlog","Sweep all server actions for client-trusted organizationId/userId/roleId; derive from session"
"docs/backlog/004-protect-server-action-wrapper.md","docs/planning/backlog/004-protect-server-action-wrapper.md","docs/planning/backlog","Build protect({ permission }) server-action wrapper and pilot rollout"
"docs/backlog/005-zod-validate-server-action-inputs.md","docs/planning/backlog/005-zod-validate-server-action-inputs.md","docs/planning/backlog","Zod-validate every server-action input at the boundary"
"docs/backlog/006-fix-getallusers-cross-tenant-dump.md","docs/planning/backlog/006-fix-getallusers-cross-tenant-dump.md","docs/planning/backlog","Fix getAllUsers() returning every user across every tenant on no-arg call"
"docs/backlog/007-api-v1-org-boundary-check.md","docs/planning/backlog/007-api-v1-org-boundary-check.md","docs/planning/backlog","Verify caller belongs to [id] in /api/v1/organisations/[id]/* routes"
"docs/backlog/008-fix-pos-session-client-trust.md","docs/planning/backlog/008-fix-pos-session-client-trust.md","docs/planning/backlog","Fix POS session/terminal/station actions trusting client organizationId + userId"
"docs/backlog/009-fix-new-org-admin-role-pickup.md","docs/planning/backlog/009-fix-new-org-admin-role-pickup.md","docs/planning/backlog","Fix new-org signup picking up another org's admin role (createUser)"
"docs/backlog/010-delete-mock-data-actions.md","docs/planning/backlog/010-delete-mock-data-actions.md","docs/planning/backlog","Delete listAllItems mock-data action and sweep for similar"
"docs/backlog/011-unify-permission-notation.md","docs/planning/backlog/011-unify-permission-notation.md","docs/planning/backlog","Unify permission notation — drop colon-style normalizer in lib/permissions.ts"
"docs/backlog/012-api-ready-must-ping-db.md","docs/planning/backlog/012-api-ready-must-ping-db.md","docs/planning/backlog","/api/ready must ping the database (real readiness probe)"
"docs/backlog/013-audit-log-integrity.md","docs/planning/backlog/013-audit-log-integrity.md","docs/planning/backlog","Audit-log integrity check — Inngest daily job + Sentry counter on write failures"
"docs/backlog/014-org-scoped-prisma-extension.md","docs/planning/backlog/014-org-scoped-prisma-extension.md","docs/planning/backlog","Org-scoped Prisma client extension — defense in depth against cross-tenant leaks"
"docs/backlog/015-tighten-csp-drop-xss-protection.md","docs/planning/backlog/015-tighten-csp-drop-xss-protection.md","docs/planning/backlog","Tighten CSP — remove unsafe-inline / unsafe-eval; drop deprecated X-XSS-Protection"
"docs/backlog/016-add-mfa-totp.md","docs/planning/backlog/016-add-mfa-totp.md","docs/planning/backlog","Add MFA / TOTP — env scaffolding exists, implementation does not"
"docs/backlog/017-playwright-authz-boundary-tests.md","docs/planning/backlog/017-playwright-authz-boundary-tests.md","docs/planning/backlog","Add Playwright E2E for auth/authz boundary cases"
"docs/backlog/018-integration-tests-with-real-postgres.md","docs/planning/backlog/018-integration-tests-with-real-postgres.md","docs/planning/backlog","Add integration tests with a real Postgres in CI"
"docs/backlog/019-github-actions-ci.md","docs/planning/backlog/019-github-actions-ci.md","docs/planning/backlog","Add .github/workflows/ci.yml (typecheck → lint → test → build) + Renovate config"
"docs/backlog/020-sentry-user-org-tags-request-id.md","docs/planning/backlog/020-sentry-user-org-tags-request-id.md","docs/planning/backlog","Sentry user/org tags + request-ID correlation across Pino, audit, Sentry"
"docs/backlog/021-env-example-cleanup.md","docs/planning/backlog/021-env-example-cleanup.md","docs/planning/backlog","Clean .env.example, kill duplicate AUTH_SECRET/NEXTAUTH_SECRET, remove typo deps"
"docs/backlog/022-prisma-migrate-deploy-in-prod.md","docs/planning/backlog/022-prisma-migrate-deploy-in-prod.md","docs/planning/backlog","Add prisma migrate deploy to the production deploy step"
"docs/backlog/023-tsconfig-strictness.md","docs/planning/backlog/023-tsconfig-strictness.md","docs/planning/backlog","Enable noUncheckedIndexedAccess in tsconfig; bump target to ES2022"
"docs/backlog/024-a11y-eslint-axe.md","docs/planning/backlog/024-a11y-eslint-axe.md","docs/planning/backlog","Add eslint-plugin-jsx-a11y and an axe-core Playwright check"
"docs/backlog/025-bundle-analyzer.md","docs/planning/backlog/025-bundle-analyzer.md","docs/planning/backlog","Add @next/bundle-analyzer and a release-time bundle check"
"docs/backlog/026-docs-consolidation-and-leftover-cleanup.md","docs/planning/backlog/026-docs-consolidation-and-leftover-cleanup.md","docs/planning/backlog","Consolidate docs/ — single ARCHITECTURE.md, RUNBOOK.md, ADRs; delete leftover files"
"docs/backlog/027-actions-services-migration.md","docs/planning/backlog/027-actions-services-migration.md","docs/planning/backlog","Pick ONE home for business logic — migrate actions/ to services/ pattern"
"docs/backlog/INDEX.md","docs/planning/backlog/INDEX.md","docs/planning/backlog","Backlog"
"extention/KONTAVA_BI_MISSING_DOMAINS_EXTENSION_REPORT_2026-06-21.md","docs/product/extensions/KONTAVA_BI_MISSING_DOMAINS_EXTENSION_REPORT_2026-06-21.md","docs/product/extensions","Kontava BI Missing Domains Extension Report"
"innovation/AUTHENTICATED_DASHBOARD_BROWSER_SMOKE_HARNESS_2026-06-25.md","docs/product/innovation/AUTHENTICATED_DASHBOARD_BROWSER_SMOKE_HARNESS_2026-06-25.md","docs/product/innovation","Authenticated Dashboard Browser Smoke Harness"
"innovation/CASH_COMMAND_INTELLIGENCE_MVP_IMPLEMENTATION_REPORT_2026-06-24.md","docs/product/innovation/CASH_COMMAND_INTELLIGENCE_MVP_IMPLEMENTATION_REPORT_2026-06-24.md","docs/product/innovation","Cash Command Intelligence MVP Implementation Report"
"innovation/DASHBOARD_ERROR_FALLBACK_AUDIT_REPORT_2026-06-24.md","docs/product/innovation/DASHBOARD_ERROR_FALLBACK_AUDIT_REPORT_2026-06-24.md","docs/product/innovation","Dashboard Error Fallback Audit Report - 2026-06-24"
"innovation/DASHBOARD_ERROR_STATE_STANDARDIZATION_REPORT_2026-06-24.md","docs/product/innovation/DASHBOARD_ERROR_STATE_STANDARDIZATION_REPORT_2026-06-24.md","docs/product/innovation","Dashboard Error State Standardization Report - 2026-06-24"
"innovation/KONTAVA_BI_BENCHMARK_PRESENTATION_2026-06-22.md","docs/product/innovation/KONTAVA_BI_BENCHMARK_PRESENTATION_2026-06-22.md","docs/product/innovation","10 High-Value Business Intelligence Capabilities KONTAVA Should Adopt from Leading Business Platforms"
"innovation/KONTAVA_BI_BENCHMARK_PRESENTATION_PROMPT_2026-06-22.md","docs/product/innovation/KONTAVA_BI_BENCHMARK_PRESENTATION_PROMPT_2026-06-22.md","docs/product/innovation","KONTAVA BI Benchmark Presentation Prompt"
"innovation/KONTAVA_BI_COMMAND_FOUNDATION_SKILL_RUN_REPORT_2026-06-22.md","docs/product/innovation/KONTAVA_BI_COMMAND_FOUNDATION_SKILL_RUN_REPORT_2026-06-22.md","docs/product/innovation","Kontava BI Command Foundation Skill Run Report"
"innovation/KONTAVA_BI_DASHBOARD_UX_INNOVATION_PROMPT_2026-06-22.md","docs/product/innovation/KONTAVA_BI_DASHBOARD_UX_INNOVATION_PROMPT_2026-06-22.md","docs/product/innovation","Kontava BI Dashboard UX Innovation Prompt"
"innovation/KONTAVA_DASHBOARD_EXPERIENCE_EXECUTION_BLUEPRINT_2026-06-22.md","docs/product/innovation/KONTAVA_DASHBOARD_EXPERIENCE_EXECUTION_BLUEPRINT_2026-06-22.md","docs/product/innovation","Kontava Dashboard Experience Execution Blueprint"
"innovation/KONTAVA_DASHBOARD_EXPERIENCE_EXECUTION_ROADMAP_SKILL_PROMPT_2026-06-22.md","docs/product/innovation/KONTAVA_DASHBOARD_EXPERIENCE_EXECUTION_ROADMAP_SKILL_PROMPT_2026-06-22.md","docs/product/innovation","Kontava Dashboard Experience Execution Roadmap Skill Prompt"
"innovation/KONTAVA_DASHBOARD_EXPERIENCE_INNOVATION_RUN_REPORT_2026-06-22.md","docs/product/innovation/KONTAVA_DASHBOARD_EXPERIENCE_INNOVATION_RUN_REPORT_2026-06-22.md","docs/product/innovation","Kontava Dashboard Experience Innovation Run Report"
"innovation/KONTAVA_DASHBOARD_EXPERIENCE_INNOVATION_SKILL_REPORT_2026-06-22.md","docs/product/innovation/KONTAVA_DASHBOARD_EXPERIENCE_INNOVATION_SKILL_REPORT_2026-06-22.md","docs/product/innovation","Kontava Dashboard Experience Innovation Skill Report"
"innovation/KONTAVA_DASHBOARD_EXPERIENCE_SKILL_SUITE_INSTALL_EXECUTION_REPORT_2026-06-24.md","docs/product/innovation/KONTAVA_DASHBOARD_EXPERIENCE_SKILL_SUITE_INSTALL_EXECUTION_REPORT_2026-06-24.md","docs/product/innovation","Kontava Dashboard Experience Skill Suite Installation and Execution Report"
"innovation/KONTAVA_DASHBOARD_EXPERIENCE_SKILL_SUITE_PROMPTS_2026-06-24.md","docs/product/innovation/KONTAVA_DASHBOARD_EXPERIENCE_SKILL_SUITE_PROMPTS_2026-06-24.md","docs/product/innovation","Kontava Dashboard Experience Skill Suite Prompts"
"innovation/KONTAVA_DASHBOARD_RELEASE_GATE_PAYMENT_TRANSACTION_PROOF_TIMELINE_2026-06-24.md","docs/product/innovation/KONTAVA_DASHBOARD_RELEASE_GATE_PAYMENT_TRANSACTION_PROOF_TIMELINE_2026-06-24.md","docs/product/innovation","Kontava Dashboard Release Gate - Payment Transaction Proof Timeline"
"innovation/KONTAVA_MODULAR_PLATFORM_TRANSFORMATION_PROPOSALS_SEQUENCE_2026-06-24.md","docs/product/innovation/KONTAVA_MODULAR_PLATFORM_TRANSFORMATION_PROPOSALS_SEQUENCE_2026-06-24.md","docs/product/innovation","Kontava/Aqstoqflow Modular Platform Transformation Proposals And Implementation Sequence"
"innovation/KONTAVA_MODULE_DRIVEN_PLATFORM_ARCHITECTURE_ANALYSIS_2026-06-24.md","docs/product/innovation/KONTAVA_MODULE_DRIVEN_PLATFORM_ARCHITECTURE_ANALYSIS_2026-06-24.md","docs/product/innovation","Kontava/Aqstoqflow Module-Driven Platform Architecture Analysis"
"innovation/KONTAVA_MODULE_ORIENTED_PLATFORM_PROPOSAL_EVALUATION_ROADMAP_2026-06-24.md","docs/product/innovation/KONTAVA_MODULE_ORIENTED_PLATFORM_PROPOSAL_EVALUATION_ROADMAP_2026-06-24.md","docs/product/innovation","Kontava/Aqstoqflow Module-Oriented Platform Proposal Evaluation And Roadmap"
"innovation/KONTAVA_PAYMENT_TRANSACTION_PROOF_TIMELINE_MOAT_RELEASE_GATE_2026-06-24.md","docs/product/innovation/KONTAVA_PAYMENT_TRANSACTION_PROOF_TIMELINE_MOAT_RELEASE_GATE_2026-06-24.md","docs/product/innovation","Kontava Moat Seed Backfill Release Gate Report"
"innovation/KONTAVA_PAYMENT_TRANSACTION_PROOF_TIMELINE_WORKFLOW_ASSURANCE_GATE_2026-06-24.md","docs/product/innovation/KONTAVA_PAYMENT_TRANSACTION_PROOF_TIMELINE_WORKFLOW_ASSURANCE_GATE_2026-06-24.md","docs/product/innovation","Workflow Assurance Scheduler Release Gate Report"
"innovation/KONTAVA_PLATFORM_INNOVATION_RUN_REPORT_2026-06-21.md","docs/product/innovation/KONTAVA_PLATFORM_INNOVATION_RUN_REPORT_2026-06-21.md","docs/product/innovation","Kontava Platform Innovation Run Report"
"innovation/KONTAVA_PROOF_EVIDENCE_TIMELINE_PAYMENT_TRANSACTION_RUN_REPORT_2026-06-24.md","docs/product/innovation/KONTAVA_PROOF_EVIDENCE_TIMELINE_PAYMENT_TRANSACTION_RUN_REPORT_2026-06-24.md","docs/product/innovation","Kontava Proof Evidence Timeline Skill Run Report - Payment Transaction"
"innovation/KONTAVA_SYSTEM_ANALYSIS_DAILY_BI_INNOVATION_PROMPT_2026-06-21.md","docs/product/innovation/KONTAVA_SYSTEM_ANALYSIS_DAILY_BI_INNOVATION_PROMPT_2026-06-21.md","docs/product/innovation","Kontava System Analysis and Daily BI Innovation Prompt"
"innovation/LEGACY_SERVICE_BOUNDARY_FULL_BURNDOWN_RUN_REPORT_2026-06-23.md","docs/product/innovation/LEGACY_SERVICE_BOUNDARY_FULL_BURNDOWN_RUN_REPORT_2026-06-23.md","docs/product/innovation","Legacy Service Boundary Full Burndown Run Report"
"innovation/LEGACY_SERVICE_BOUNDARY_MODERNIZATION_RUN_REPORT_2026-06-23.md","docs/product/innovation/LEGACY_SERVICE_BOUNDARY_MODERNIZATION_RUN_REPORT_2026-06-23.md","docs/product/innovation","Legacy Service Boundary Modernization Run Report - 2026-06-23"
"innovation/OWNER_MORNING_BRIEF_SLICE_2026-06-23.md","docs/product/innovation/OWNER_MORNING_BRIEF_SLICE_2026-06-23.md","docs/product/innovation","Owner Morning Brief Slice - 2026-06-23"
"innovation/OWNER_WAR_ROOM_MANAGER_ACTION_CENTER_RECOVERY_REPORT_2026-06-24.md","docs/product/innovation/OWNER_WAR_ROOM_MANAGER_ACTION_CENTER_RECOVERY_REPORT_2026-06-24.md","docs/product/innovation","Owner War Room and Manager Action Center Recovery Report"
"innovation/SIDEBAR_ENTERPRISE_NAVIGATION_MODERNIZATION_REPORT_2026-06-24.md","docs/product/innovation/SIDEBAR_ENTERPRISE_NAVIGATION_MODERNIZATION_REPORT_2026-06-24.md","docs/product/innovation","Sidebar Enterprise Navigation Modernization Report - 2026-06-24"
"innovation/SIDEBAR_TOPBAR_ENTERPRISE_SHELL_IMPLEMENTATION_REPORT_2026-06-24.md","docs/product/innovation/SIDEBAR_TOPBAR_ENTERPRISE_SHELL_IMPLEMENTATION_REPORT_2026-06-24.md","docs/product/innovation","Sidebar And Topbar Enterprise Shell Implementation Report"
